cin,nom,prenom,age,genre,profession,region,Prime_de_assurance_en_DT,Sujets_demande,description,type_demande,Date_demande
C98894971,Nom_124,Prenom_624,42.13687998473787,Homme,Profession_43,Medenine,437,Sujet_5,Description_2,Type_5,08/17/2023
C88936668,Nom_373,Prenom_392,41.25123461652685,Femme,Profession_1,Sidi Bouzid,928,Sujet_10,Description_20,Type_5,07/22/2023
C38400866,Nom_396,Prenom_83,24.520370862471914,Homme,Profession_60,Monastir,231,Sujet_10,Description_1,Type_5,02/13/2023
C57046678,Nom_69,Prenom_571,46.58719084754742,Homme,Profession_44,Ben Arous,474,Sujet_2,Description_6,Type_1,10/26/2023
C44956545,Nom_869,Prenom_653,25.016757421537413,Homme,Profession_91,Monastir,935,Sujet_7,Description_10,Type_2,06/17/2023
C33641212,Nom_367,Prenom_703,35.84363720894327,Femme,Profession_89,Kebili,845,Sujet_2,Description_6,Type_3,03/24/2023
C37595604,Nom_248,Prenom_328,39.66976283943657,Femme,Profession_45,Medenine,217,Sujet_1,Description_6,Type_2,02/18/2023
C54268838,Nom_430,Prenom_849,45.479467780809884,Homme,Profession_26,Sousse,553,Sujet_3,Description_11,Type_1,10/20/2023
C64508342,Nom_597,Prenom_810,29.90715407494701,Homme,Profession_86,Bizerte,668,Sujet_2,Description_4,Type_2,12/13/2023
C32881050,Nom_721,Prenom_703,44.66038030754303,Homme,Profession_41,Sidi Bouzid,753,Sujet_5,Description_9,Type_4,12/23/2023
C15548402,Nom_589,Prenom_166,33.999674057099156,Homme,Profession_17,Nabeul,120,Sujet_8,Description_15,Type_4,12/02/2023
C80045514,Nom_156,Prenom_565,25.423903065688833,Femme,Profession_91,Medenine,660,Sujet_7,Description_3,Type_4,03/23/2023
C83981237,Nom_829,Prenom_613,44.98804767191712,Homme,Profession_81,Le Kef,974,Sujet_7,Description_6,Type_5,12/08/2023
C88576233,Nom_840,Prenom_30,62.08100657039936,Femme,Profession_5,Gafsa,215,Sujet_4,Description_20,Type_2,09/14/2023
C46723284,Nom_990,Prenom_921,41.258240282481204,Femme,Profession_95,Tozeur,285,Sujet_1,Description_7,Type_2,12/26/2023
C89784533,Nom_501,Prenom_415,42.32476080330727,Femme,Profession_21,Tunis,592,Sujet_8,Description_18,Type_2,12/10/2023
C23374926,Nom_963,Prenom_309,16.125977930570127,Homme,Profession_35,Kairouan,398,Sujet_1,Description_1,Type_4,12/21/2023
C22171004,Nom_843,Prenom_825,27.698780104743037,Homme,Profession_33,Bizerte,449,Sujet_5,Description_5,Type_1,04/05/2023
C71968381,Nom_719,Prenom_948,36.17016057372115,Femme,Profession_84,Kebili,159,Sujet_2,Description_8,Type_2,03/27/2023
C38356578,Nom_814,Prenom_64,48.15212423616,Femme,Profession_72,Sousse,377,Sujet_10,Description_13,Type_1,03/26/2023
C12719174,Nom_827,Prenom_655,26.87198168783091,Femme,Profession_73,Kasserine,718,Sujet_9,Description_9,Type_5,06/14/2023
C72370716,Nom_828,Prenom_676,37.44516037938767,Femme,Profession_77,Kairouan,684,Sujet_6,Description_16,Type_1,03/19/2023
C83121745,Nom_402,Prenom_140,45.18534199805849,Femme,Profession_35,Tataouine,268,Sujet_7,Description_16,Type_2,09/14/2023
C52783162,Nom_801,Prenom_431,31.40959477635259,Homme,Profession_55,Jendouba,818,Sujet_1,Description_14,Type_3,07/01/2023
C76077290,Nom_839,Prenom_663,30.841021475651495,Femme,Profession_55,Bizerte,194,Sujet_7,Description_5,Type_1,02/10/2023
C76396689,Nom_72,Prenom_569,43.77220721565707,Homme,Profession_45,Bizerte,278,Sujet_1,Description_15,Type_3,08/11/2023
C20260048,Nom_547,Prenom_470,41.479153614439475,Femme,Profession_24,Kebili,530,Sujet_2,Description_17,Type_2,05/23/2023
C11692817,Nom_997,Prenom_262,43.27574098349105,Femme,Profession_75,Tozeur,646,Sujet_1,Description_7,Type_1,06/06/2023
C79884310,Nom_283,Prenom_785,44.56736562011265,Homme,Profession_76,Beja,589,Sujet_8,Description_1,Type_5,12/07/2023
C57016682,Nom_776,Prenom_404,42.23711430441922,Femme,Profession_19,Kasserine,316,Sujet_6,Description_20,Type_3,09/17/2023
C30697039,Nom_917,Prenom_560,30.68071433486437,Homme,Profession_94,Nabeul,864,Sujet_1,Description_15,Type_1,08/11/2023
C62223281,Nom_128,Prenom_210,37.004235567319895,Homme,Profession_40,Sfax,331,Sujet_5,Description_2,Type_1,11/23/2023
C24335208,Nom_580,Prenom_231,42.393242679602295,Homme,Profession_32,Mahdia,806,Sujet_2,Description_9,Type_1,12/24/2023
C58557890,Nom_206,Prenom_237,27.337885177261885,Femme,Profession_75,Ariana,268,Sujet_10,Description_3,Type_1,12/12/2023
C49328435,Nom_351,Prenom_993,29.234636522032666,Femme,Profession_81,Tunis,722,Sujet_5,Description_17,Type_1,11/26/2023
C93026013,Nom_178,Prenom_227,29.44301879433992,Homme,Profession_24,Tunis,585,Sujet_5,Description_12,Type_4,10/23/2023
C43473223,Nom_599,Prenom_312,30.387758556849448,Femme,Profession_54,Sfax,383,Sujet_10,Description_7,Type_4,10/27/2023
C79042656,Nom_317,Prenom_118,32.547275284063616,Homme,Profession_93,Gafsa,199,Sujet_7,Description_2,Type_3,10/15/2023
C84592177,Nom_294,Prenom_534,42.7875934412876,Homme,Profession_4,Gabes,281,Sujet_1,Description_1,Type_4,12/27/2023
C51225249,Nom_553,Prenom_191,41.36888316772259,Homme,Profession_30,Beja,268,Sujet_8,Description_3,Type_2,01/05/2023
C74580248,Nom_533,Prenom_323,13.425127229799465,Homme,Profession_82,Tunis,149,Sujet_6,Description_15,Type_4,12/21/2023
C36220164,Nom_207,Prenom_799,32.86827061999792,Femme,Profession_37,La Manouba,174,Sujet_5,Description_2,Type_3,12/06/2023
C47135279,Nom_257,Prenom_283,40.173531915249264,Femme,Profession_80,Mahdia,100,Sujet_9,Description_18,Type_2,03/15/2023
C75366200,Nom_784,Prenom_477,40.58314684622917,Femme,Profession_97,Tozeur,995,Sujet_6,Description_12,Type_2,09/01/2023
C15340578,Nom_214,Prenom_190,37.711346252351504,Femme,Profession_7,Tunis,459,Sujet_6,Description_19,Type_4,09/12/2023
C93673247,Nom_310,Prenom_869,40.17566640885481,Homme,Profession_82,Le Kef,990,Sujet_1,Description_10,Type_2,04/27/2023
C10450081,Nom_515,Prenom_489,46.87921421624206,Femme,Profession_50,Kairouan,547,Sujet_9,Description_4,Type_4,02/28/2023
C99526658,Nom_340,Prenom_884,19.86827910220475,Homme,Profession_49,Sousse,383,Sujet_1,Description_18,Type_2,11/07/2023
C33512856,Nom_209,Prenom_827,35.97833338732651,Homme,Profession_83,Mahdia,876,Sujet_3,Description_10,Type_4,03/17/2023
C38106161,Nom_496,Prenom_104,31.769074675426886,Homme,Profession_74,La Manouba,291,Sujet_5,Description_9,Type_5,12/25/2023
C94867694,Nom_658,Prenom_798,36.3594277661161,Homme,Profession_35,Kebili,310,Sujet_1,Description_9,Type_5,07/17/2023
C37412757,Nom_889,Prenom_479,23.144632414803418,Femme,Profession_14,Mahdia,131,Sujet_9,Description_12,Type_1,11/17/2023
C56543861,Nom_688,Prenom_184,46.23523334097306,Femme,Profession_37,Zaghouan,485,Sujet_6,Description_6,Type_4,05/09/2023
C58014455,Nom_155,Prenom_976,37.70500033277547,Femme,Profession_94,Sousse,446,Sujet_2,Description_12,Type_1,10/25/2023
C33982490,Nom_737,Prenom_564,45.8814738874563,Femme,Profession_29,Nabeul,171,Sujet_8,Description_7,Type_3,05/12/2023
C73790762,Nom_853,Prenom_629,43.41537856294499,Femme,Profession_8,Tozeur,911,Sujet_9,Description_17,Type_4,01/27/2023
C83831500,Nom_826,Prenom_153,26.610413694906043,Femme,Profession_38,Monastir,951,Sujet_1,Description_15,Type_3,02/08/2023
C41013739,Nom_850,Prenom_702,29.30469405434677,Femme,Profession_34,Kasserine,665,Sujet_10,Description_14,Type_4,04/18/2023
C46791452,Nom_288,Prenom_118,43.44016349843754,Homme,Profession_37,Monastir,104,Sujet_7,Description_18,Type_5,02/05/2023
C16414292,Nom_164,Prenom_696,34.455758803015435,Femme,Profession_84,Nabeul,771,Sujet_10,Description_16,Type_1,05/18/2023
C79462870,Nom_363,Prenom_142,42.03123720705371,Femme,Profession_5,Gabes,859,Sujet_7,Description_2,Type_2,03/19/2023
C28649516,Nom_32,Prenom_200,29.82830930073286,Homme,Profession_19,Kebili,947,Sujet_4,Description_19,Type_5,08/27/2023
C44906613,Nom_207,Prenom_260,42.569603687160864,Homme,Profession_74,Tunis,748,Sujet_1,Description_6,Type_2,06/09/2023
C31333316,Nom_641,Prenom_747,26.536917988470265,Homme,Profession_27,Zaghouan,407,Sujet_8,Description_15,Type_3,12/03/2023
C41040079,Nom_63,Prenom_984,32.62732048586663,Homme,Profession_51,Mahdia,604,Sujet_10,Description_5,Type_4,11/28/2023
C48282424,Nom_850,Prenom_377,43.5962354736485,Homme,Profession_52,Zaghouan,301,Sujet_1,Description_16,Type_5,03/13/2023
C61718280,Nom_719,Prenom_700,45.59330404693509,Homme,Profession_77,La Manouba,754,Sujet_1,Description_16,Type_2,07/25/2023
C72911662,Nom_396,Prenom_60,51.656350261185814,Femme,Profession_20,Zaghouan,221,Sujet_7,Description_20,Type_5,11/23/2023
C86292294,Nom_200,Prenom_26,40.36393925012358,Femme,Profession_42,La Manouba,309,Sujet_10,Description_4,Type_4,10/11/2023
C17871488,Nom_132,Prenom_711,23.09583737173897,Femme,Profession_56,Gafsa,851,Sujet_9,Description_18,Type_1,04/04/2023
C38596137,Nom_169,Prenom_797,47.051335743831395,Homme,Profession_73,Gabes,360,Sujet_4,Description_20,Type_2,06/04/2023
C47522668,Nom_685,Prenom_371,46.23786821938583,Homme,Profession_6,Sousse,914,Sujet_1,Description_3,Type_3,03/05/2023
C89462908,Nom_53,Prenom_15,43.27577514007505,Homme,Profession_39,Sidi Bouzid,475,Sujet_8,Description_18,Type_1,04/19/2023
C83357829,Nom_245,Prenom_608,42.500194613804354,Femme,Profession_54,Gafsa,713,Sujet_10,Description_11,Type_5,04/08/2023
C74522513,Nom_767,Prenom_933,26.680261624597414,Femme,Profession_86,Tunis,259,Sujet_8,Description_2,Type_3,11/27/2023
C90124359,Nom_470,Prenom_828,45.8136555314329,Homme,Profession_30,Sfax,811,Sujet_6,Description_13,Type_4,04/26/2023
C84261257,Nom_446,Prenom_261,38.643324859728914,Homme,Profession_46,Tozeur,608,Sujet_6,Description_18,Type_1,01/05/2023
C97423718,Nom_691,Prenom_733,28.688727536546388,Femme,Profession_3,Beja,544,Sujet_3,Description_17,Type_4,12/01/2023
C43888288,Nom_800,Prenom_793,16.670063627529426,Femme,Profession_51,Sousse,855,Sujet_3,Description_2,Type_4,12/19/2023
C57412585,Nom_575,Prenom_665,49.64097900280995,Homme,Profession_51,Medenine,774,Sujet_9,Description_19,Type_1,05/12/2023
C61232261,Nom_938,Prenom_107,50.87112318678101,Femme,Profession_82,Bizerte,199,Sujet_3,Description_17,Type_5,06/27/2023
C85216860,Nom_436,Prenom_4,43.92170099069527,Femme,Profession_69,Kasserine,462,Sujet_9,Description_4,Type_2,01/11/2023
C94874960,Nom_785,Prenom_196,20.634729209099323,Homme,Profession_16,Sousse,285,Sujet_8,Description_8,Type_1,05/19/2023
C36121071,Nom_471,Prenom_54,44.136273840235965,Femme,Profession_95,Tozeur,916,Sujet_7,Description_14,Type_4,09/09/2023
C18092426,Nom_901,Prenom_772,17.373798831993483,Femme,Profession_81,Tunis,404,Sujet_10,Description_19,Type_4,07/09/2023
C43082228,Nom_743,Prenom_170,33.412883790031174,Femme,Profession_39,Tozeur,635,Sujet_7,Description_11,Type_5,07/24/2023
C31863333,Nom_284,Prenom_701,40.22527908711793,Femme,Profession_5,Le Kef,854,Sujet_1,Description_14,Type_3,01/16/2023
C71727340,Nom_103,Prenom_672,36.225644323279056,Femme,Profession_49,Zaghouan,744,Sujet_3,Description_15,Type_1,01/14/2023
C48591608,Nom_129,Prenom_836,34.302912387951636,Homme,Profession_75,Kairouan,867,Sujet_2,Description_17,Type_2,01/23/2023
C44851255,Nom_670,Prenom_183,31.361483547632304,Femme,Profession_84,Sousse,732,Sujet_7,Description_10,Type_1,12/16/2023
C70666423,Nom_299,Prenom_90,39.580807797750424,Femme,Profession_83,Le Kef,640,Sujet_9,Description_14,Type_2,02/23/2023
C81113830,Nom_335,Prenom_569,35.994699367356766,Homme,Profession_16,Kebili,754,Sujet_2,Description_3,Type_4,11/15/2023
C99044527,Nom_751,Prenom_373,40.10046954767936,Femme,Profession_82,Ariana,755,Sujet_10,Description_18,Type_1,12/28/2023
C94858291,Nom_384,Prenom_316,39.432967618753004,Femme,Profession_84,Tozeur,646,Sujet_7,Description_13,Type_5,01/10/2023
C33716100,Nom_956,Prenom_909,39.85063441442813,Homme,Profession_18,Kebili,391,Sujet_9,Description_12,Type_3,05/26/2023
C86566983,Nom_322,Prenom_924,28.992099542559167,Femme,Profession_85,La Manouba,119,Sujet_5,Description_13,Type_5,06/20/2023
C14190068,Nom_894,Prenom_906,13.442844382216702,Femme,Profession_36,Tunis,242,Sujet_6,Description_20,Type_5,02/27/2023
C84305104,Nom_233,Prenom_933,31.548221609999175,Homme,Profession_78,Beja,881,Sujet_9,Description_12,Type_2,11/09/2023
C83986207,Nom_144,Prenom_982,33.966028026305494,Homme,Profession_77,Le Kef,237,Sujet_3,Description_9,Type_1,04/10/2023
C27793868,Nom_247,Prenom_210,34.99792923707049,Femme,Profession_86,Gabes,715,Sujet_10,Description_19,Type_2,08/23/2023
C38041923,Nom_696,Prenom_725,24.153269485098114,Femme,Profession_70,Jendouba,406,Sujet_5,Description_19,Type_2,11/02/2023
C76604979,Nom_957,Prenom_969,30.612500236032254,Femme,Profession_10,Sidi Bouzid,528,Sujet_9,Description_11,Type_3,01/07/2023
C48021544,Nom_210,Prenom_773,45.94261495778545,Femme,Profession_28,La Manouba,490,Sujet_5,Description_5,Type_1,07/28/2023
C32018298,Nom_807,Prenom_880,39.94185951886108,Femme,Profession_14,Gabes,655,Sujet_7,Description_4,Type_4,12/18/2023
C43341494,Nom_928,Prenom_525,32.55525063109714,Femme,Profession_82,Nabeul,561,Sujet_8,Description_18,Type_3,08/16/2023
C48329532,Nom_114,Prenom_260,52.98548445031457,Homme,Profession_67,Kasserine,929,Sujet_10,Description_5,Type_2,01/25/2023
C10315824,Nom_560,Prenom_458,49.226464575415704,Homme,Profession_29,Bizerte,830,Sujet_1,Description_5,Type_5,06/12/2023
C43180006,Nom_914,Prenom_153,46.078905708117844,Homme,Profession_87,Zaghouan,712,Sujet_8,Description_20,Type_1,10/01/2023
C74387807,Nom_321,Prenom_90,19.622545868341966,Femme,Profession_69,Zaghouan,415,Sujet_2,Description_12,Type_1,07/28/2023
C83669498,Nom_975,Prenom_660,31.338984431434646,Homme,Profession_69,Beja,590,Sujet_6,Description_5,Type_5,06/17/2023
C54894743,Nom_55,Prenom_224,25.497679859967022,Homme,Profession_90,Zaghouan,720,Sujet_4,Description_10,Type_2,10/27/2023
C58776024,Nom_652,Prenom_894,43.89944491254677,Homme,Profession_43,Nabeul,813,Sujet_10,Description_2,Type_2,08/06/2023
C36221659,Nom_902,Prenom_129,42.485147665006316,Femme,Profession_97,Kairouan,202,Sujet_5,Description_9,Type_3,12/11/2023
C11820011,Nom_304,Prenom_784,37.59112621110349,Femme,Profession_8,Gafsa,368,Sujet_3,Description_14,Type_2,11/05/2023
C59128025,Nom_749,Prenom_644,37.88976474460724,Homme,Profession_26,Nabeul,683,Sujet_1,Description_6,Type_2,09/05/2023
C88038614,Nom_648,Prenom_735,49.11656032380113,Femme,Profession_56,Gabes,954,Sujet_4,Description_16,Type_4,01/21/2023
C28824007,Nom_836,Prenom_836,50.89678832910896,Homme,Profession_81,Kairouan,789,Sujet_7,Description_17,Type_2,02/24/2023
C45825108,Nom_409,Prenom_264,26.496486026912343,Femme,Profession_65,Kasserine,126,Sujet_3,Description_1,Type_3,12/13/2023
C85992800,Nom_879,Prenom_97,39.8205568357454,Homme,Profession_50,Mahdia,519,Sujet_1,Description_2,Type_5,03/27/2023
C50418443,Nom_976,Prenom_635,49.250865664074546,Femme,Profession_49,Sfax,470,Sujet_10,Description_8,Type_4,03/26/2023
C41765160,Nom_356,Prenom_693,34.469907293635,Femme,Profession_46,Le Kef,293,Sujet_6,Description_11,Type_5,10/19/2023
C22173881,Nom_382,Prenom_816,48.79221467745515,Femme,Profession_1,Tozeur,772,Sujet_7,Description_19,Type_2,11/08/2023
C56356464,Nom_300,Prenom_179,48.6399957668883,Homme,Profession_100,Gafsa,117,Sujet_2,Description_3,Type_4,09/03/2023
C60582335,Nom_811,Prenom_421,56.9170379238487,Homme,Profession_29,Ariana,489,Sujet_10,Description_11,Type_5,05/18/2023
C22675830,Nom_105,Prenom_270,41.14317888424243,Homme,Profession_14,Sidi Bouzid,521,Sujet_9,Description_6,Type_2,07/12/2023
C64599498,Nom_604,Prenom_10,32.890682476199224,Homme,Profession_97,La Manouba,909,Sujet_8,Description_2,Type_1,12/09/2023
C92214795,Nom_886,Prenom_617,36.59657693537086,Homme,Profession_21,Tozeur,869,Sujet_1,Description_16,Type_2,11/16/2023
C90282109,Nom_90,Prenom_211,46.84841612080607,Homme,Profession_22,Monastir,162,Sujet_5,Description_20,Type_1,12/27/2023
C32414698,Nom_521,Prenom_889,37.41630857578098,Femme,Profession_44,Beja,863,Sujet_1,Description_11,Type_5,01/17/2023
C79046419,Nom_264,Prenom_132,33.17477941185908,Femme,Profession_35,Gabes,396,Sujet_6,Description_14,Type_3,03/12/2023
C37411976,Nom_893,Prenom_988,39.64938043432545,Femme,Profession_87,Tozeur,407,Sujet_9,Description_18,Type_5,01/16/2023
C71623589,Nom_760,Prenom_169,40.926925353945684,Homme,Profession_99,Monastir,972,Sujet_2,Description_9,Type_5,12/10/2023
C96390801,Nom_385,Prenom_268,40.29016105911963,Femme,Profession_90,Medenine,788,Sujet_8,Description_12,Type_5,03/18/2023
C83916927,Nom_314,Prenom_602,35.462578913081025,Homme,Profession_87,Jendouba,139,Sujet_10,Description_10,Type_4,12/12/2023
C95452642,Nom_554,Prenom_816,37.00259577736513,Homme,Profession_30,Zaghouan,634,Sujet_10,Description_14,Type_5,10/23/2023
C14162868,Nom_59,Prenom_536,55.79269727985915,Homme,Profession_70,Gabes,213,Sujet_10,Description_19,Type_5,06/15/2023
C51910714,Nom_41,Prenom_316,46.73733275781854,Homme,Profession_88,Bizerte,144,Sujet_3,Description_16,Type_3,02/18/2023
C34734440,Nom_759,Prenom_683,32.33725746526755,Homme,Profession_88,Bizerte,101,Sujet_9,Description_12,Type_1,01/24/2023
C28822818,Nom_793,Prenom_750,23.68284118594537,Femme,Profession_42,Kasserine,166,Sujet_5,Description_11,Type_3,09/02/2023
C91258238,Nom_615,Prenom_56,41.43517912217247,Femme,Profession_30,Gafsa,716,Sujet_5,Description_17,Type_2,09/18/2023
C85751567,Nom_864,Prenom_503,31.05539182433507,Femme,Profession_70,Bizerte,814,Sujet_10,Description_17,Type_2,08/13/2023
C29086383,Nom_174,Prenom_711,42.927236448217094,Femme,Profession_9,Gabes,125,Sujet_5,Description_3,Type_5,11/18/2023
C81306388,Nom_288,Prenom_29,43.107425270236924,Femme,Profession_56,Beja,107,Sujet_3,Description_7,Type_1,04/26/2023
C14940201,Nom_381,Prenom_774,28.10157699383059,Femme,Profession_58,Bizerte,840,Sujet_8,Description_17,Type_4,05/11/2023
C17410110,Nom_916,Prenom_327,36.45996459713576,Femme,Profession_18,Monastir,905,Sujet_8,Description_10,Type_1,07/28/2023
C16514369,Nom_366,Prenom_804,44.26579579279197,Homme,Profession_88,Siliana,836,Sujet_7,Description_6,Type_4,12/05/2023
C60725929,Nom_977,Prenom_879,49.907311192807015,Homme,Profession_43,Jendouba,804,Sujet_7,Description_8,Type_3,10/05/2023
C66164180,Nom_710,Prenom_780,24.59660304992949,Femme,Profession_98,Siliana,276,Sujet_2,Description_10,Type_2,08/22/2023
C11940071,Nom_96,Prenom_631,50.9885556349099,Homme,Profession_72,Monastir,148,Sujet_6,Description_4,Type_1,06/18/2023
C16294888,Nom_976,Prenom_104,27.20861180268326,Femme,Profession_17,Beja,723,Sujet_8,Description_4,Type_5,04/20/2023
C12144812,Nom_736,Prenom_335,27.734154441873926,Homme,Profession_97,Monastir,120,Sujet_3,Description_14,Type_2,09/28/2023
C54062066,Nom_773,Prenom_166,32.96296912112579,Femme,Profession_10,Sfax,620,Sujet_6,Description_8,Type_1,01/12/2023
C85301537,Nom_41,Prenom_434,38.4757118644042,Femme,Profession_14,Kairouan,255,Sujet_6,Description_3,Type_3,06/07/2023
C35025434,Nom_280,Prenom_93,43.90568737025272,Homme,Profession_13,Siliana,566,Sujet_7,Description_4,Type_4,01/25/2023
C26866107,Nom_465,Prenom_985,39.120989503748,Homme,Profession_47,Bizerte,301,Sujet_6,Description_11,Type_5,03/05/2023
C33701138,Nom_400,Prenom_475,21.978453579511278,Homme,Profession_46,Nabeul,781,Sujet_8,Description_8,Type_3,07/23/2023
C46208141,Nom_886,Prenom_429,40.34346731088571,Homme,Profession_58,Zaghouan,878,Sujet_2,Description_1,Type_2,03/26/2023
C30290676,Nom_586,Prenom_680,29.39705305374339,Homme,Profession_84,Kasserine,524,Sujet_10,Description_14,Type_1,08/01/2023
C10827527,Nom_738,Prenom_596,46.79769209422334,Homme,Profession_50,Zaghouan,375,Sujet_10,Description_2,Type_3,10/12/2023
C47078118,Nom_398,Prenom_626,39.573400749315425,Femme,Profession_25,Gafsa,442,Sujet_2,Description_4,Type_1,03/05/2023
C27374936,Nom_260,Prenom_308,57.56088491371446,Femme,Profession_22,Monastir,659,Sujet_1,Description_15,Type_3,11/28/2023
C98506097,Nom_423,Prenom_330,35.75839257359772,Homme,Profession_45,Tataouine,852,Sujet_5,Description_7,Type_3,08/18/2023
C32058740,Nom_605,Prenom_13,40.06216000464437,Homme,Profession_95,Gafsa,905,Sujet_7,Description_14,Type_1,10/15/2023
C64353827,Nom_568,Prenom_521,44.812859313962804,Femme,Profession_86,Kairouan,412,Sujet_6,Description_2,Type_4,02/02/2023
C40472158,Nom_407,Prenom_305,29.05021133672946,Femme,Profession_45,Kairouan,571,Sujet_1,Description_7,Type_1,01/08/2023
C26860823,Nom_854,Prenom_715,29.150365684219512,Femme,Profession_88,Tunis,207,Sujet_7,Description_8,Type_2,08/22/2023
C46867426,Nom_279,Prenom_723,38.49016497486479,Femme,Profession_68,Kebili,493,Sujet_2,Description_16,Type_1,07/21/2023
C45840082,Nom_481,Prenom_405,38.46253824717692,Homme,Profession_6,Mahdia,419,Sujet_10,Description_8,Type_5,03/26/2023
C48127663,Nom_561,Prenom_400,39.12112019781047,Femme,Profession_42,Siliana,502,Sujet_5,Description_11,Type_3,03/28/2023
C45862769,Nom_611,Prenom_50,52.98852229840914,Homme,Profession_44,Kasserine,201,Sujet_9,Description_4,Type_4,05/13/2023
C69647653,Nom_14,Prenom_675,33.79435446286161,Homme,Profession_34,Tunis,784,Sujet_5,Description_15,Type_4,02/18/2023
C63840564,Nom_783,Prenom_558,59.308088235097216,Homme,Profession_84,Ben Arous,564,Sujet_5,Description_7,Type_5,11/17/2023
C77003280,Nom_428,Prenom_505,43.2648680943199,Homme,Profession_2,Beja,577,Sujet_4,Description_19,Type_4,07/19/2023
C23598375,Nom_529,Prenom_940,46.75524291652006,Femme,Profession_54,Sfax,601,Sujet_6,Description_10,Type_4,09/04/2023
C55800208,Nom_650,Prenom_299,35.71382838001002,Femme,Profession_55,Sfax,208,Sujet_8,Description_10,Type_2,11/22/2023
C87639955,Nom_915,Prenom_845,43.44789699207255,Homme,Profession_64,Siliana,110,Sujet_3,Description_8,Type_1,03/12/2023
C71958535,Nom_799,Prenom_868,45.04967604788179,Homme,Profession_44,Kasserine,152,Sujet_3,Description_19,Type_1,12/28/2023
C20779799,Nom_884,Prenom_830,41.05104325337397,Homme,Profession_8,Mahdia,812,Sujet_9,Description_9,Type_4,07/23/2023
C49268935,Nom_140,Prenom_282,21.731350652420943,Femme,Profession_96,Kairouan,246,Sujet_2,Description_9,Type_5,10/03/2023
C45312817,Nom_113,Prenom_817,31.91776348507765,Homme,Profession_24,Tozeur,635,Sujet_9,Description_14,Type_5,12/21/2023
C13484236,Nom_514,Prenom_986,42.2218247232685,Femme,Profession_30,Sfax,480,Sujet_6,Description_2,Type_2,11/28/2023
C77899663,Nom_275,Prenom_434,27.764981325496397,Homme,Profession_16,Kasserine,101,Sujet_1,Description_16,Type_5,08/02/2023
C19821750,Nom_537,Prenom_542,36.971911206166084,Homme,Profession_32,La Manouba,959,Sujet_6,Description_5,Type_4,04/09/2023
C91646428,Nom_377,Prenom_599,23.471330876682234,Femme,Profession_91,Beja,840,Sujet_8,Description_5,Type_2,04/11/2023
C37541341,Nom_638,Prenom_891,47.47396919077981,Femme,Profession_16,Ariana,447,Sujet_8,Description_16,Type_3,06/25/2023
C46324307,Nom_764,Prenom_868,29.17902896516256,Femme,Profession_96,Sidi Bouzid,509,Sujet_10,Description_12,Type_4,03/21/2023
C78388975,Nom_222,Prenom_549,58.22939704020821,Femme,Profession_3,Kairouan,610,Sujet_3,Description_10,Type_3,11/07/2023
C22197531,Nom_537,Prenom_606,39.51058904006039,Femme,Profession_46,Jendouba,163,Sujet_10,Description_5,Type_1,11/14/2023
C93759844,Nom_110,Prenom_578,36.79012307822553,Homme,Profession_63,Medenine,872,Sujet_10,Description_4,Type_3,10/15/2023
C69896148,Nom_209,Prenom_30,43.411621967704136,Femme,Profession_6,Bizerte,545,Sujet_2,Description_16,Type_2,03/22/2023
C18865509,Nom_965,Prenom_528,33.888231265601505,Femme,Profession_13,Monastir,637,Sujet_9,Description_3,Type_3,01/14/2023
C31984048,Nom_369,Prenom_394,47.17026350094717,Femme,Profession_72,Siliana,565,Sujet_5,Description_17,Type_3,01/16/2023
C94968542,Nom_875,Prenom_215,47.16718276984112,Femme,Profession_4,Kebili,526,Sujet_3,Description_16,Type_5,01/27/2023
C72957569,Nom_19,Prenom_414,49.141782978455836,Homme,Profession_6,Kasserine,996,Sujet_5,Description_13,Type_5,07/22/2023
C57865419,Nom_998,Prenom_283,33.82773865173268,Femme,Profession_44,Tozeur,419,Sujet_6,Description_5,Type_1,08/04/2023
C39688501,Nom_869,Prenom_974,45.15022049652279,Homme,Profession_90,Kairouan,657,Sujet_9,Description_11,Type_5,03/20/2023
C50324474,Nom_940,Prenom_425,35.721929154453775,Homme,Profession_67,Tataouine,245,Sujet_7,Description_10,Type_1,09/06/2023
C56369138,Nom_103,Prenom_335,41.47299418007689,Femme,Profession_57,Bizerte,832,Sujet_9,Description_14,Type_2,11/06/2023
C95808397,Nom_490,Prenom_672,42.27840451813016,Femme,Profession_86,Jendouba,881,Sujet_7,Description_4,Type_5,02/12/2023
C86025964,Nom_301,Prenom_815,42.39801397709865,Femme,Profession_53,Medenine,651,Sujet_2,Description_3,Type_4,12/11/2023
C36580935,Nom_581,Prenom_201,31.915458149201562,Femme,Profession_27,Siliana,559,Sujet_7,Description_2,Type_1,05/04/2023
C38913460,Nom_438,Prenom_943,17.677338776737223,Homme,Profession_49,Medenine,843,Sujet_1,Description_8,Type_4,03/08/2023
C57090737,Nom_855,Prenom_532,32.165413988369224,Femme,Profession_3,Zaghouan,920,Sujet_9,Description_5,Type_2,11/22/2023
C27436635,Nom_263,Prenom_223,41.99839845174341,Femme,Profession_58,Nabeul,986,Sujet_8,Description_9,Type_5,02/08/2023
C37266035,Nom_621,Prenom_53,45.28459291597737,Homme,Profession_9,Kasserine,548,Sujet_9,Description_9,Type_3,10/01/2023
